experiment_id,source,path,present,readable,row_count,error,schema_id,columns_json,reference_experiment,added_vs_reference,missing_vs_reference
20251205,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20251205/ingest_metadata/plate_metadata.csv,True,True,96.0,,P19,"[""well_index"", ""medium"", ""mold_type"", ""genotype"", ""chem_perturbation"", ""start_age_hpf"", ""series_number_map"", ""start_age_morph"", ""embryos_per_well"", ""temperature"", ""tricane"", ""pair"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""mold_type"", ""pair"", ""series_number_map"", ""start_age_morph"", ""tricane""]","[""hash_plate_num"", ""image_notes"", ""image_to_hash_map"", ""qc"", ""sequenced"", ""start_stage_hpf""]"
20251207_pbx,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20251207_pbx/snips/20251207_pbx_snip_inventory.csv,True,True,14760.0,,I02,"[""snip_id"", ""embryo_id"", ""physical_embryo_id"", ""experiment_id"", ""well_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20251207_pbx,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20251207_pbx/stage_predictions/20251207_pbx_stage_predictions.csv,True,True,14760.0,,S01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""predicted_stage_hpf"", ""model_version"", ""stage_prediction_status""]",20260724_hotfish_36hpf_plate01,[],[]
20251207_pbx,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20251207_pbx/snip_qc/20251207_pbx_snip_qc.parquet,True,True,14760,,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",20260724_hotfish_36hpf_plate01,[],[]
20251207_pbx,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20251207_pbx/ingest_metadata/plate_metadata.csv,True,True,96.0,,P35,"[""well_index"", ""medium"", ""genotype"", ""chem_perturbation"", ""start_age_hpf"", ""series_number_map"", ""temperature"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""series_number_map""]","[""hash_plate_num"", ""image_notes"", ""image_to_hash_map"", ""qc"", ""sequenced"", ""start_stage_hpf""]"
20251212,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20251212/snips/20251212_snip_inventory.csv,True,True,11437.0,,I02,"[""snip_id"", ""embryo_id"", ""physical_embryo_id"", ""experiment_id"", ""well_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20251212,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20251212/stage_predictions/20251212_stage_predictions.csv,True,True,11437.0,,S01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""predicted_stage_hpf"", ""model_version"", ""stage_prediction_status""]",20260724_hotfish_36hpf_plate01,[],[]
20251212,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20251212/snip_qc/20251212_snip_qc.parquet,True,True,11437,,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",20260724_hotfish_36hpf_plate01,[],[]
20251212,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20251212/ingest_metadata/plate_metadata.csv,True,True,96.0,,P19,"[""well_index"", ""medium"", ""mold_type"", ""genotype"", ""chem_perturbation"", ""start_age_hpf"", ""series_number_map"", ""start_age_morph"", ""embryos_per_well"", ""temperature"", ""tricane"", ""pair"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""mold_type"", ""pair"", ""series_number_map"", ""start_age_morph"", ""tricane""]","[""hash_plate_num"", ""image_notes"", ""image_to_hash_map"", ""qc"", ""sequenced"", ""start_stage_hpf""]"
20260122,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20260122/snips/20260122_snip_inventory.csv,True,True,20098.0,,I02,"[""snip_id"", ""embryo_id"", ""physical_embryo_id"", ""experiment_id"", ""well_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20260122,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20260122/stage_predictions/20260122_stage_predictions.csv,True,True,20098.0,,S01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""predicted_stage_hpf"", ""model_version"", ""stage_prediction_status""]",20260724_hotfish_36hpf_plate01,[],[]
20260122,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260122/snip_qc/20260122_snip_qc.parquet,True,True,20098,,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",20260724_hotfish_36hpf_plate01,[],[]
20260122,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20260122/ingest_metadata/plate_metadata.csv,True,True,96.0,,P19,"[""well_index"", ""medium"", ""mold_type"", ""genotype"", ""chem_perturbation"", ""start_age_hpf"", ""series_number_map"", ""start_age_morph"", ""embryos_per_well"", ""temperature"", ""tricane"", ""pair"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""mold_type"", ""pair"", ""series_number_map"", ""start_age_morph"", ""tricane""]","[""hash_plate_num"", ""image_notes"", ""image_to_hash_map"", ""qc"", ""sequenced"", ""start_stage_hpf""]"
20260202,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20260202/snips/20260202_snip_inventory.csv,True,True,16943.0,,I02,"[""snip_id"", ""embryo_id"", ""physical_embryo_id"", ""experiment_id"", ""well_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20260202,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20260202/stage_predictions/20260202_stage_predictions.csv,True,True,16943.0,,S01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""predicted_stage_hpf"", ""model_version"", ""stage_prediction_status""]",20260724_hotfish_36hpf_plate01,[],[]
20260202,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260202/snip_qc/20260202_snip_qc.parquet,True,True,16943,,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",20260724_hotfish_36hpf_plate01,[],[]
20260202,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20260202/ingest_metadata/plate_metadata.csv,True,True,96.0,,P19,"[""well_index"", ""medium"", ""mold_type"", ""genotype"", ""chem_perturbation"", ""start_age_hpf"", ""series_number_map"", ""start_age_morph"", ""embryos_per_well"", ""temperature"", ""tricane"", ""pair"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""mold_type"", ""pair"", ""series_number_map"", ""start_age_morph"", ""tricane""]","[""hash_plate_num"", ""image_notes"", ""image_to_hash_map"", ""qc"", ""sequenced"", ""start_stage_hpf""]"
20260206,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20260206/snips/20260206_snip_inventory.csv,True,True,14700.0,,I02,"[""snip_id"", ""embryo_id"", ""physical_embryo_id"", ""experiment_id"", ""well_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20260206,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20260206/stage_predictions/20260206_stage_predictions.csv,True,True,14700.0,,S01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""predicted_stage_hpf"", ""model_version"", ""stage_prediction_status""]",20260724_hotfish_36hpf_plate01,[],[]
20260206,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260206/snip_qc/20260206_snip_qc.parquet,True,True,14700,,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",20260724_hotfish_36hpf_plate01,[],[]
20260206,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20260206/ingest_metadata/plate_metadata.csv,True,True,96.0,,P19,"[""well_index"", ""medium"", ""mold_type"", ""genotype"", ""chem_perturbation"", ""start_age_hpf"", ""series_number_map"", ""start_age_morph"", ""embryos_per_well"", ""temperature"", ""tricane"", ""pair"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""mold_type"", ""pair"", ""series_number_map"", ""start_age_morph"", ""tricane""]","[""hash_plate_num"", ""image_notes"", ""image_to_hash_map"", ""qc"", ""sequenced"", ""start_stage_hpf""]"
20260208,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20260208/snips/20260208_snip_inventory.csv,True,True,31680.0,,I02,"[""snip_id"", ""embryo_id"", ""physical_embryo_id"", ""experiment_id"", ""well_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20260208,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20260208/stage_predictions/20260208_stage_predictions.csv,True,True,31680.0,,S01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""predicted_stage_hpf"", ""model_version"", ""stage_prediction_status""]",20260724_hotfish_36hpf_plate01,[],[]
20260208,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260208/snip_qc/20260208_snip_qc.parquet,True,True,31680,,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",20260724_hotfish_36hpf_plate01,[],[]
20260208,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20260208/ingest_metadata/plate_metadata.csv,True,True,96.0,,P19,"[""well_index"", ""medium"", ""mold_type"", ""genotype"", ""chem_perturbation"", ""start_age_hpf"", ""series_number_map"", ""start_age_morph"", ""embryos_per_well"", ""temperature"", ""tricane"", ""pair"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""mold_type"", ""pair"", ""series_number_map"", ""start_age_morph"", ""tricane""]","[""hash_plate_num"", ""image_notes"", ""image_to_hash_map"", ""qc"", ""sequenced"", ""start_stage_hpf""]"
20260210,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20260210/snips/20260210_snip_inventory.csv,True,True,15892.0,,I02,"[""snip_id"", ""embryo_id"", ""physical_embryo_id"", ""experiment_id"", ""well_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20260210,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20260210/stage_predictions/20260210_stage_predictions.csv,True,True,15892.0,,S01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""predicted_stage_hpf"", ""model_version"", ""stage_prediction_status""]",20260724_hotfish_36hpf_plate01,[],[]
20260210,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260210/snip_qc/20260210_snip_qc.parquet,True,True,15892,,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",20260724_hotfish_36hpf_plate01,[],[]
20260210,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20260210/ingest_metadata/plate_metadata.csv,True,True,96.0,,P19,"[""well_index"", ""medium"", ""mold_type"", ""genotype"", ""chem_perturbation"", ""start_age_hpf"", ""series_number_map"", ""start_age_morph"", ""embryos_per_well"", ""temperature"", ""tricane"", ""pair"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""mold_type"", ""pair"", ""series_number_map"", ""start_age_morph"", ""tricane""]","[""hash_plate_num"", ""image_notes"", ""image_to_hash_map"", ""qc"", ""sequenced"", ""start_stage_hpf""]"
20260213,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20260213/snips/20260213_snip_inventory.csv,True,True,29010.0,,I02,"[""snip_id"", ""embryo_id"", ""physical_embryo_id"", ""experiment_id"", ""well_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20260213,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20260213/stage_predictions/20260213_stage_predictions.csv,True,True,29010.0,,S01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""predicted_stage_hpf"", ""model_version"", ""stage_prediction_status""]",20260724_hotfish_36hpf_plate01,[],[]
20260213,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260213/snip_qc/20260213_snip_qc.parquet,True,True,29010,,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",20260724_hotfish_36hpf_plate01,[],[]
20260213,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20260213/ingest_metadata/plate_metadata.csv,True,True,96.0,,P19,"[""well_index"", ""medium"", ""mold_type"", ""genotype"", ""chem_perturbation"", ""start_age_hpf"", ""series_number_map"", ""start_age_morph"", ""embryos_per_well"", ""temperature"", ""tricane"", ""pair"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""mold_type"", ""pair"", ""series_number_map"", ""start_age_morph"", ""tricane""]","[""hash_plate_num"", ""image_notes"", ""image_to_hash_map"", ""qc"", ""sequenced"", ""start_stage_hpf""]"
20260219,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20260219/snips/20260219_snip_inventory.csv,True,True,31713.0,,I02,"[""snip_id"", ""embryo_id"", ""physical_embryo_id"", ""experiment_id"", ""well_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20260219,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20260219/stage_predictions/20260219_stage_predictions.csv,True,True,31713.0,,S01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""predicted_stage_hpf"", ""model_version"", ""stage_prediction_status""]",20260724_hotfish_36hpf_plate01,[],[]
20260219,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260219/snip_qc/20260219_snip_qc.parquet,True,True,31713,,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",20260724_hotfish_36hpf_plate01,[],[]
20260219,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20260219/ingest_metadata/plate_metadata.csv,True,True,96.0,,P19,"[""well_index"", ""medium"", ""mold_type"", ""genotype"", ""chem_perturbation"", ""start_age_hpf"", ""series_number_map"", ""start_age_morph"", ""embryos_per_well"", ""temperature"", ""tricane"", ""pair"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""mold_type"", ""pair"", ""series_number_map"", ""start_age_morph"", ""tricane""]","[""hash_plate_num"", ""image_notes"", ""image_to_hash_map"", ""qc"", ""sequenced"", ""start_stage_hpf""]"
20260223,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20260223/snips/20260223_snip_inventory.csv,False,False,,,,[],20260724_hotfish_36hpf_plate02,[],[]
20260223,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20260223/stage_predictions/20260223_stage_predictions.csv,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20260223,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260223/snip_qc/20260223_snip_qc.parquet,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20260223,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20260223/ingest_metadata/plate_metadata.csv,True,True,96.0,,P36,"[""well_index"", ""medium"", ""mold_type"", ""genotype"", ""chem_perturbation"", ""series_number_map"", ""start_age_hpf"", ""start_age_morph"", ""embryos_per_well"", ""temperature"", ""tricane"", ""pair"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""mold_type"", ""pair"", ""series_number_map"", ""start_age_morph"", ""tricane""]","[""hash_plate_num"", ""image_notes"", ""image_to_hash_map"", ""qc"", ""sequenced"", ""start_stage_hpf""]"
20260224,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20260224/snips/20260224_snip_inventory.csv,False,False,,,,[],20260724_hotfish_36hpf_plate02,[],[]
20260224,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20260224/stage_predictions/20260224_stage_predictions.csv,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20260224,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260224/snip_qc/20260224_snip_qc.parquet,False,False,,,,[],20260724_hotfish_36hpf_plate01,[],[]
20260224,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20260224/ingest_metadata/plate_metadata.csv,True,True,96.0,,P19,"[""well_index"", ""medium"", ""mold_type"", ""genotype"", ""chem_perturbation"", ""start_age_hpf"", ""series_number_map"", ""start_age_morph"", ""embryos_per_well"", ""temperature"", ""tricane"", ""pair"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""mold_type"", ""pair"", ""series_number_map"", ""start_age_morph"", ""tricane""]","[""hash_plate_num"", ""image_notes"", ""image_to_hash_map"", ""qc"", ""sequenced"", ""start_stage_hpf""]"
20260228,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20260228/snips/20260228_snip_inventory.csv,True,True,17012.0,,I02,"[""snip_id"", ""embryo_id"", ""physical_embryo_id"", ""experiment_id"", ""well_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20260228,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20260228/stage_predictions/20260228_stage_predictions.csv,True,True,17012.0,,S01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""predicted_stage_hpf"", ""model_version"", ""stage_prediction_status""]",20260724_hotfish_36hpf_plate01,[],[]
20260228,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260228/snip_qc/20260228_snip_qc.parquet,True,True,17012,,Q01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",20260724_hotfish_36hpf_plate01,[],[]
20260228,plate,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/acquisition/20260228/ingest_metadata/plate_metadata.csv,True,True,96.0,,P19,"[""well_index"", ""medium"", ""mold_type"", ""genotype"", ""chem_perturbation"", ""start_age_hpf"", ""series_number_map"", ""start_age_morph"", ""embryos_per_well"", ""temperature"", ""tricane"", ""pair"", ""experiment_id"", ""well_id""]",20260724_hotfish_36hpf_plate01,"[""embryos_per_well"", ""mold_type"", ""pair"", ""series_number_map"", ""start_age_morph"", ""tricane""]","[""hash_plate_num"", ""image_notes"", ""image_to_hash_map"", ""qc"", ""sequenced"", ""start_stage_hpf""]"
20260304,inventory,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/object_extraction/20260304/snips/20260304_snip_inventory.csv,True,True,37409.0,,I02,"[""snip_id"", ""embryo_id"", ""physical_embryo_id"", ""experiment_id"", ""well_id"", ""image_id"", ""time_index"", ""channel_id"", ""mask_id"", ""track_id"", ""image_path"", ""processed_snip_path"", ""embryo_mask"", ""embryo_mask_snip_path"", ""crop_x_min_px"", ""crop_y_min_px"", ""crop_x_max_px"", ""crop_y_max_px"", ""crop_width_px"", ""crop_height_px"", ""is_valid_snip"", ""error_message""]",20260724_hotfish_36hpf_plate02,[],[]
20260304,stage,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/feature_extraction/20260304/stage_predictions/20260304_stage_predictions.csv,True,True,37409.0,,S01,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""image_id"", ""time_index"", ""channel_id"", ""predicted_stage_hpf"", ""model_version"", ""stage_prediction_status""]",20260724_hotfish_36hpf_plate01,[],[]
20260304,qc,/media/nick/gs_cluster/projects/data/morphseq/pipeline/output/quality_control/20260304/snip_qc/20260304_snip_qc.parquet,True,True,37409,,Q03,"[""experiment_id"", ""well_id"", ""physical_embryo_id"", ""embryo_id"", ""snip_id"", ""persistence_dead_flag"", ""viability_dead_flag"", ""death_detection_qc_applicability"", ""focus_flag"", ""focus_qc_applicability"", ""discontinuous_mask_flag"", ""edge_flag"", ""overlapping_mask_flag"", ""motion_blur_flag"", ""motion_blur_qc_applicability"", ""sa_outlier_flag"", ""surface_area_qc_applicability"", ""use_snip"", ""qc_fail_reasons""]",20260724_hotfish_36hpf_plate01,"[""death_detection_qc_applicability""]",[]
