"contrast","arm","cell_type","logFC","logCPM","F","p_value","q_value","score_z"
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","mesenchymal cell, pharyngeal arch",0.110854002848357,14.462548378433,5.61952832792483,0.0178796611164272,0.875316504684177,2.72719137404021
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","mesenchymal cell, ventral mesenchyme (rhag+)",-0.0741140889987852,13.0992967165743,1.18075150932725,0.277367139575397,0.950731956453464,-1.19323775496197
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","mesodermal cell, craniocervical region",-0.0123119946802972,12.0032385419531,0.0197045126363876,0.888383189569187,0.981167592243844,-0.09814794464389
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","mesodermal cell, migratory muscle progenitor",-0.0194909713262047,11.7838717194902,0.0292420094821678,0.864243120909174,0.981167592243844,-0.227169293397132
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","mesodermal cell, pharyngeal arch (tcf21+)",0.103500657141564,12.1878033649805,1.39401713481424,0.237903796820065,0.950731956453464,1.26042007049813
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","mesodermal cell, somite",0.0128745061404474,12.8776817899012,0.0383023348328517,0.844862208734312,0.981167592243844,0.199170385670031
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","myoblast, skeletal musculature (craniocervical and hypaxial)",0.061168017190284,11.7747166157374,0.407174956386556,0.523498421821841,0.981167592243844,0.771522156198573
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","neural crest cell, trunk neural crest (delaminating)",0.00431627247677733,12.3094688787507,0.00357780297091294,0.952310675285968,0.981167592243844,0.0498142590961508
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","neural progenitor cell, hindbrain",-0.293051848407583,12.3663207907583,1.44512203073475,0.229490608811283,0.950731956453464,-1.06036472193285
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","neural progenitor cell, midbrain (ank1a+)",-0.143137183236385,13.5462346605815,3.48958103801202,0.0619393347332266,0.875316504684177,-1.86977309744885
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","neural progenitor cell, midbrain-hindbrain boundary",-0.105910967145611,12.4758833532145,1.10698134388201,0.292898348417934,0.950731956453464,-1.22980820036969
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","neuroblast (sensu Vertebrata), hindbrain",-0.0145218810578646,13.9268699887387,0.0932545981725995,0.760119499327225,0.981167592243844,-0.352407942463275
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","neuroblast (sensu Vertebrata), midbrain",-0.0582518247558955,13.8722002887107,1.19295660064918,0.274898828269123,0.950731956453464,-1.16211346966085
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","neuroblast (sensu Vertebrata), midbrain (ank1a+)",-0.0507623435168909,14.1395096307193,0.655747692780783,0.418185907956539,0.981167592243844,-1.00315530439
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","neuroblast (sensu Vertebrata), spinal cord",-0.066998245525666,16.2794638093203,3.80350983946914,0.051320120494366,0.875316504684177,-2.32247672812043
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","neuroblast (sensu Vertebrata), spinal cord (SMNs)",0.0107448966475751,13.151077385147,0.0280405918611075,0.867034641225332,0.981167592243844,0.144054391291012
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","neuromast mantle cell, lateral line",0.15347170262964,12.0577490774285,3.64725831258061,0.0563406968790442,0.875316504684177,2.22915755572135
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","neuron, cranial ganglion",-0.0424642614164642,11.2849535575737,0.125981436381634,0.722682458207228,0.981167592243844,-0.430464330437088
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","neuron, olfactory placode",-0.015807972205099,12.3700097857525,0.0440185175736165,0.833845942567522,0.981167592243844,-0.300368002563238
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","peridermal cell, periderm (24-72 hpf)",-0.00238692780160886,16.1463505080912,0.00159465352389043,0.968151446192577,0.981167592243844,-0.0539923835457066
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","peridermal cell, periderm (muc13a+)",0.0354629174528784,14.4294571331968,0.148403059825332,0.700117479770961,0.981167592243844,0.552700070975916
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","radial glial cell, diencephalon",-0.0694223494706574,12.3887487596779,0.469898691136682,0.493133330750663,0.981167592243844,-0.695677181936366
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","radial glial cell, hindbrain",-0.0514645646226658,14.3629167243072,1.34820759788088,0.245765343413155,0.950731956453464,-1.45672351226465
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","radial glial cell, midbrain",-0.0122191499787412,13.9376693739493,0.0785872260287541,0.779257496969602,0.981167592243844,-0.392536559711622
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","radial glial cell, spinal cord",-0.0835230387189106,15.1841278199631,2.80821972051653,0.0939782683218949,0.875316504684177,-1.8125609749298
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","radial glial cell, telencephalon",-0.0789328339583303,12.8694977457046,1.01971041621675,0.312740775149166,0.950731956453464,-1.20985742760374
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","retinal cell, retina (precursor)",0.0464317378337001,12.6436309964267,0.165137293564941,0.684524592750682,0.981167592243844,0.519205286464079
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","retinal ganglion cell, ganglionic layer of retina",0.141400305055558,12.9336308015612,0.808801038162802,0.368610626429997,0.969530493792459,1.02508719434217
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","retinal ganglion cell, ganglionic layer of retina (precursor)",-0.0442203722015171,12.6708994594445,0.165503322589648,0.684194013910271,0.981167592243844,-0.421946181554639
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","retinal pigment epithelial cell, pigmented layer of retina",-0.020960965997396,13.2345793431854,0.0901483484472217,0.764027748031139,0.981167592243844,-0.310851835769774
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","retinal progenitor cell, retina",0.00830928158974528,15.5521610340005,0.0515597372063308,0.820400185882642,0.981167592243844,0.215832992414974
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","retinal progenitor cell, retina (atoh7+)",0.018610391111923,15.3704918266397,0.12801663382325,0.720544700392437,0.981167592243844,0.308893581495638
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","slow muscle cell, slow muscle tissue",0.00748491090939065,13.2903911416864,0.0078438043387572,0.929438533612094,0.981167592243844,0.124793612796516
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","smooth muscle cell, arch of aorta",-0.0745266994457795,11.7189485209557,0.432021874700908,0.511093283004235,0.981167592243844,-0.628120324052978
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","syncytial cell, yolk sac",-0.0268314813635866,13.1123365906068,0.158482178116811,0.690611044399289,0.981167592243844,-0.503607977120125
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","tendon cell, somite",0.0930413768475696,11.7330309039719,0.66124164035255,0.416243226794079,0.981167592243844,0.910686933995989
"atf6 vs ctrl | 35C | 36hpf","pooled_pc1","vagal neural crest cell, neural crest",-0.0172610160040749,11.8757507827041,0.039774856937805,0.841946834847939,0.981167592243844,-0.256113179023885
"atf6 vs ctrl | 35C | 36hpf","within_pc1","amacrine cell, inner nuclear layer of retina (precursor, includes horizontal precursor)",-0.744555264141888,12.2072453796387,8.09877135940109,0.00454878185234076,0.0777279194833428,-2.3227938049432
"atf6 vs ctrl | 35C | 36hpf","within_pc1","ciliated olfactory receptor neuron, olfactory organ",-0.170601622986192,11.692111078999,0.878279352780004,0.348971092299268,0.757765800421268,-1.01216425504317
"atf6 vs ctrl | 35C | 36hpf","within_pc1","cranial motor neuron, brain (differentiating)",0.0627988770535374,11.5531646437579,0.122347822497865,0.726598811283749,0.970793384123456,0.401542242177556
"atf6 vs ctrl | 35C | 36hpf","within_pc1","dopaminergic neuron, locus coeruleus",-0.0484146247123139,13.5773500541831,0.250362284340557,0.616964952150328,0.937786727268499,-0.474144870360024
"atf6 vs ctrl | 35C | 36hpf","within_pc1","ectodermal cell, otic vesicle protrusion",0.153943360096977,11.848828554629,1.06756585533406,0.301824578018682,0.745080552012089,0.980456409697654
"atf6 vs ctrl | 35C | 36hpf","within_pc1","endodermal cell, pharyngeal pouch",0.247892384873767,13.012223771088,3.11397980549909,0.0780246967496766,0.395325130198361,1.5200928359546
"atf6 vs ctrl | 35C | 36hpf","within_pc1","endothelial cell, blood vessel endothelium",0.0711814042844038,11.7487968932311,0.210724408050781,0.646331469953111,0.945096786592485,0.520961216004589
"atf6 vs ctrl | 35C | 36hpf","within_pc1","endothelial cell, lymph vessel endothelium",0.284398497344547,12.1179580081817,4.60035192164277,0.0322817839093073,0.245341557710736,1.90412458530807
"atf6 vs ctrl | 35C | 36hpf","within_pc1","ependymal cell, spinal cord",0.118954916161595,12.8214418371023,0.984599002346142,0.321381826513706,0.745080552012089,1.16669564454666
"atf6 vs ctrl | 35C | 36hpf","within_pc1","ependymoglial cell, central nervous system",-0.0941272259909664,12.9901762234294,0.710430649210913,0.399566062937871,0.799132125875741,-0.821645481553138
"atf6 vs ctrl | 35C | 36hpf","within_pc1","ependymoglial cell, floor plate",0.23484256643159,12.1697292116172,3.40855328918165,0.0652479572390364,0.354203196440483,2.39256549427759
"atf6 vs ctrl | 35C | 36hpf","within_pc1","epidermal mucus secreting cell, pharynx",0.0403561961576312,12.4644519020336,0.0679161216651221,0.794466017302692,0.970793384123456,0.244375448315529
"atf6 vs ctrl | 35C | 36hpf","within_pc1","epithelial cell, median fin fold (includes pectoral)",-0.207154635903614,13.3817192111134,2.06437598096212,0.151188164082755,0.60475265633102,-0.823113181233045
"atf6 vs ctrl | 35C | 36hpf","within_pc1","epithelial cell, pharyngeal epithelium",-0.029015443606744,15.4552616299326,0.140521570649031,0.707867629844878,0.970793384123456,-0.222837370211572
"atf6 vs ctrl | 35C | 36hpf","within_pc1","eye photoreceptor cell, outer nuclear layer of retina (cycling)",-0.771691417167871,12.8849146564812,4.70410243035735,0.0304001339391086,0.245341557710736,-2.25512534670506
"atf6 vs ctrl | 35C | 36hpf","within_pc1","fast muscle cell, fast muscle tissue",0.11553883378877,15.3419746550862,0.975923044057568,0.323521818636828,0.745080552012089,0.965579828857604
"atf6 vs ctrl | 35C | 36hpf","within_pc1","GABAergic neuron, forebrain",0.01425755025529,14.214606673763,0.0386177082087012,0.844260499375127,0.970793384123456,0.0753416213990215
"atf6 vs ctrl | 35C | 36hpf","within_pc1","GABAergic neuron, tegmentum (midbrain-hindbrain boundary)",-0.424845761496708,13.6628554861281,11.0802272941527,0.000914562915130114,0.0399964978102452,-2.53934204875057
"atf6 vs ctrl | 35C | 36hpf","within_pc1","glial cell, floor plate (hpgd+)",0.0500474054012396,11.472128499393,0.0860953833409767,0.769281130554131,0.970793384123456,0.200342397536372
"atf6 vs ctrl | 35C | 36hpf","within_pc1","glial cell, optic stalk",0.262689711455326,11.5486798838111,2.30239377202624,0.129590618342266,0.579346293765425,1.2180108005128
"atf6 vs ctrl | 35C | 36hpf","within_pc1","glutamatergic neuron, forebrain",-0.0472606870641196,13.9152920417194,0.365496980764545,0.545649530313156,0.846313557220405,-1.0630584434869
"atf6 vs ctrl | 35C | 36hpf","within_pc1","glutamatergic neuron, hindbrain (anterior, pitx2+)",-0.221143469931339,11.8144196438618,1.93527735863988,0.164589336288635,0.610347949201103,-1.29658999157764
"atf6 vs ctrl | 35C | 36hpf","within_pc1","glutamatergic neuron, hindbrain (anterior)",-0.274545059347228,14.3259228378649,5.52891396562707,0.0189591557036984,0.180111979185135,-1.89192365321429
"atf6 vs ctrl | 35C | 36hpf","within_pc1","glutamatergic neuron, hindbrain (lateral)",-0.312600194332585,11.7663300767068,2.10444418163253,0.147284291638772,0.60475265633102,-1.22539793060413
"atf6 vs ctrl | 35C | 36hpf","within_pc1","glutamatergic neuron, hindbrain (lhx9+)",0.162131233055259,12.8917831426534,2.87501225027561,0.0903738657808586,0.429275862459078,1.99881903218715
"atf6 vs ctrl | 35C | 36hpf","within_pc1","glutamatergic neuron, medulla oblongata (phox2bb+)",0.094661028352383,13.1505345723274,0.840591156582705,0.359518591701843,0.75898369359278,1.02131448144606
"atf6 vs ctrl | 35C | 36hpf","within_pc1","glutamatergic neuron, midbrain-hindbrain boundary",-0.107441700579885,12.187746921042,0.574889096837261,0.448557682499467,0.831472777316085,-0.639778046316875
"atf6 vs ctrl | 35C | 36hpf","within_pc1","glutamatergic neuron, spinal cord",-0.104861929547677,13.6754121921041,1.31654935164455,0.251573342074509,0.735368230679334,-1.23214548560528
"atf6 vs ctrl | 35C | 36hpf","within_pc1","glutamatergic neuron, spinal cord (gpr139+)",0.118514209143387,12.2147894153639,0.894715901714731,0.344503163637218,0.757765800421268,1.09768360091933
"atf6 vs ctrl | 35C | 36hpf","within_pc1","glutamatergic neuron, subthalamic nucleus (differentiating)",0.043923786378846,11.5176650271147,0.0699814377893775,0.791435532222131,0.970793384123456,0.33070162077862
"atf6 vs ctrl | 35C | 36hpf","within_pc1","glutamatergic neuron, telencephalon (proximal to olfactory bulb)",-0.132680759248886,12.0356569854172,0.676859180983082,0.410928410702616,0.800783569574328,-1.23079564971093
"atf6 vs ctrl | 35C | 36hpf","within_pc1","hatching gland cell, hatching gland",0.21844875808312,12.1353950616551,1.86322896244023,0.172656534360281,0.610347949201103,1.10476782483397
"atf6 vs ctrl | 35C | 36hpf","within_pc1","inhibitory interneuron, spinal cord",-0.0563065710812648,14.3744615327393,0.421604026450342,0.516333924961321,0.83613524380057,-0.571324150978427
"atf6 vs ctrl | 35C | 36hpf","within_pc1","inhibitory interneuron, spinal cord (dI6)",0.0711939648261663,12.3265665485527,0.398440732644473,0.528085417137202,0.83613524380057,0.965710170573962
"atf6 vs ctrl | 35C | 36hpf","within_pc1","inhibitory interneuron, spinal cord (V2b)",0.0259631857054077,12.1005963243801,0.0416908349683346,0.838264896154637,0.970793384123456,0.203444763876749
"atf6 vs ctrl | 35C | 36hpf","within_pc1","iridoblast, integument",-0.0215631226419513,11.5204214752696,0.0153046186433184,0.901576148838442,0.970793384123456,-0.154450219896836
"atf6 vs ctrl | 35C | 36hpf","within_pc1","lens fiber cell, lens of camera-type eye",0.0960276044210859,11.9246843497132,0.403843565859583,0.525302217512696,0.83613524380057,0.682456479248519
"atf6 vs ctrl | 35C | 36hpf","within_pc1","mesenchymal cell, median fin fold",-0.0286278045251349,12.0029258636499,0.0447333312448994,0.832551840035343,0.970793384123456,-0.12811331718457
"atf6 vs ctrl | 35C | 36hpf","within_pc1","mesenchymal cell, periocular mesenchyme",0.0874815139389683,12.1619595188166,0.399993893350003,0.527282632642817,0.83613524380057,0.607879083735481
"atf6 vs ctrl | 35C | 36hpf","within_pc1","mesenchymal cell, pharyngeal arch",0.100798736605275,14.462548378433,1.76250847013539,0.184710563574018,0.610347949201103,1.70009507933096
"atf6 vs ctrl | 35C | 36hpf","within_pc1","mesenchymal cell, ventral mesenchyme (rhag+)",0.0770220254858632,13.0992967165743,0.533757737797989,0.4652564526792,0.83613524380057,0.785482985336859
"atf6 vs ctrl | 35C | 36hpf","within_pc1","mesodermal cell, craniocervical region",0.0202744444059786,12.0032385419531,0.0208883214123515,0.885121922830209,0.970793384123456,0.152157902974181
"atf6 vs ctrl | 35C | 36hpf","within_pc1","mesodermal cell, migratory muscle progenitor",-0.123645823597379,11.7838717194902,0.498639433794073,0.480314960124999,0.83613524380057,-0.697150158476661
"atf6 vs ctrl | 35C | 36hpf","within_pc1","mesodermal cell, pharyngeal arch (tcf21+)",0.0351244350661721,12.1878033649805,0.0710586785890021,0.789873844068034,0.970793384123456,0.291863973865012
"atf6 vs ctrl | 35C | 36hpf","within_pc1","mesodermal cell, somite",0.0204413819561299,12.8776817899012,0.0359692561091332,0.849629635842043,0.970793384123456,0.169627745048051
"atf6 vs ctrl | 35C | 36hpf","within_pc1","myoblast, skeletal musculature (craniocervical and hypaxial)",0.0237358855601272,11.7747166157374,0.0264245651059801,0.870910972036941,0.970793384123456,0.170650334530236
"atf6 vs ctrl | 35C | 36hpf","within_pc1","neural crest cell, trunk neural crest (delaminating)",0.0563247241140564,12.3094688787507,0.210323387891837,0.646645169773806,0.945096786592485,0.517799299053749
"atf6 vs ctrl | 35C | 36hpf","within_pc1","neural progenitor cell, hindbrain",0.724763333796285,12.3663207907583,6.81742650628707,0.00920522261753892,0.116599486488826,2.21165482217559
"atf6 vs ctrl | 35C | 36hpf","within_pc1","neural progenitor cell, midbrain (ank1a+)",0.254838529115319,13.5462346605815,5.7126386009058,0.0170858383746498,0.180111979185135,1.81862183190149
"atf6 vs ctrl | 35C | 36hpf","within_pc1","neural progenitor cell, midbrain-hindbrain boundary",0.3071815308035,12.4758833532145,4.34605138372286,0.0374281374104633,0.258594403926837,1.46867961721754
"atf6 vs ctrl | 35C | 36hpf","within_pc1","neuroblast (sensu Vertebrata), hindbrain",-0.0856669071433389,13.9268699887387,1.19156237950201,0.275360558890542,0.745080552012089,-1.42737723674039
"atf6 vs ctrl | 35C | 36hpf","within_pc1","neuroblast (sensu Vertebrata), midbrain",-0.0772153320201101,13.8722002887107,0.734752583202559,0.391617223325629,0.799132125875741,-0.962924961773362
"atf6 vs ctrl | 35C | 36hpf","within_pc1","neuroblast (sensu Vertebrata), midbrain (ank1a+)",-0.222052160077575,14.1395096307193,4.12887880102526,0.042504605503643,0.269195834856406,-1.54777366333565
"atf6 vs ctrl | 35C | 36hpf","within_pc1","neuroblast (sensu Vertebrata), spinal cord",-0.000431005950657057,16.2794638093203,6.0146254947665e-05,0.993814182004334,0.995040650172835,-0.046450285139622
"atf6 vs ctrl | 35C | 36hpf","within_pc1","neuroblast (sensu Vertebrata), spinal cord (SMNs)",0.114840849385993,13.151077385147,1.18368659056977,0.276951653109159,0.745080552012089,1.31002536879128
